cycle_id,length,cycle_type,path,min_edge_kzt,total_kzt,has_seed,time_consistent
C01452,6,cycle,100000004390333100→100000008477350100→100000007593823100→100000008346837100→100000005910114100→100000006866783100→100000004390333100,5800.00000000,435272.00000000,True,False
C01453,6,cycle,100000004390333100→100000008477350100→100000007639767100→100000004400305100→100000005910114100→100000006866783100→100000004390333100,10000.00000000,446936.00000000,True,False
C01454,6,cycle,100000004390333100→100000008477350100→100000007639767100→100000004400305100→100000008304139100→100000006866783100→100000004390333100,10000.00000000,302157.00000000,True,False
C01455,6,cycle,100000004390333100→100000008477350100→100000007639767100→100000004400305100→100000008587459100→100000006866783100→100000004390333100,10000.00000000,340063.00000000,True,False
C01456,6,cycle,100000004390333100→100000008477350100→100000007639767100→100000004400305100→100000008686313100→100000006866783100→100000004390333100,10000.00000000,242573.00000000,True,False
C01457,6,cycle,100000004390333100→100000008477350100→100000007639767100→100000008603629100→100000008686313100→100000006866783100→100000004390333100,16305.00000000,324099.00000000,True,False
C01458,6,cycle,100000004390333100→100000008477350100→100000008086440100→100000008603629100→100000007639767100→100000004400305100→100000004390333100,10000.00000000,356162.00000000,False,False
C01459,6,cycle,100000004390333100→100000008477350100→100000008086440100→100000008603629100→100000007639767100→100000006866783100→100000004390333100,10000.00000000,383106.00000000,True,False
C01460,6,cycle,100000004390333100→100000008477350100→100000008086440100→100000008603629100→100000008686313100→100000006866783100→100000004390333100,40000.00000000,473177.00000000,True,False
C01461,6,cycle,100000004390333100→100000008603629100→100000007639767100→100000004400305100→100000005910114100→100000006866783100→100000004390333100,10000.00000000,474353.00000000,True,False
C01462,6,cycle,100000004390333100→100000008603629100→100000007639767100→100000004400305100→100000008304139100→100000006866783100→100000004390333100,10000.00000000,329574.00000000,True,False
C01463,6,cycle,100000004390333100→100000008603629100→100000007639767100→100000004400305100→100000008587459100→100000006866783100→100000004390333100,10000.00000000,367480.00000000,True,False
C01464,6,cycle,100000004390333100→100000008603629100→100000007639767100→100000004400305100→100000008686313100→100000006866783100→100000004390333100,10000.00000000,269990.00000000,True,False
C01465,6,cycle,100000004390333100→100000008603629100→100000008686313100→100000006866783100→100000007639767100→100000004400305100→100000004390333100,10000.00000000,235618.00000000,True,False
C01466,6,cycle,100000004390333100→100000008603629100→100000008686313100→100000008477350100→100000005910114100→100000006866783100→100000004390333100,25800.00000000,589923.00000000,True,False
C01467,6,cycle,100000004390333100→100000008603629100→100000008686313100→100000008477350100→100000007639767100→100000004400305100→100000004390333100,10000.00000000,206605.00000000,False,False
C01468,6,cycle,100000004390333100→100000008603629100→100000008686313100→100000008477350100→100000007639767100→100000006866783100→100000004390333100,10000.00000000,233549.00000000,True,False
C01469,6,cycle,100000004400305100→100000004679953100→100000005782781100→100000004847758100→100000008603629100→100000007639767100→100000004400305100,10000.00000000,255207.00000000,False,True
C01470,6,cycle,100000004400305100→100000004847758100→100000008603629100→100000008686313100→100000006866783100→100000007639767100→100000004400305100,10000.00000000,245878.00000000,True,False
C01471,6,cycle,100000004400305100→100000004847758100→100000008603629100→100000008686313100→100000008477350100→100000007639767100→100000004400305100,10000.00000000,216865.00000000,False,False
C01472,6,cycle,100000004400305100→100000005048668100→100000008346837100→100000005910114100→100000006866783100→100000007639767100→100000004400305100,7000.00000000,383907.00000000,True,False
C01473,6,cycle,100000004400305100→100000005048668100→100000008346837100→100000005910114100→100000008603629100→100000007639767100→100000004400305100,7000.00000000,375523.00000000,False,False
C01474,6,cycle,100000004400305100→100000005048668100→100000008603629100→100000008686313100→100000006866783100→100000007639767100→100000004400305100,10000.00000000,231979.00000000,True,False
C01475,6,cycle,100000004400305100→100000005048668100→100000008603629100→100000008686313100→100000008477350100→100000007639767100→100000004400305100,10000.00000000,202966.00000000,False,False
C01476,6,cycle,100000004400305100→100000005052998100→100000008477350100→100000005910114100→100000006866783100→100000007639767100→100000004400305100,9500.00000000,453597.00000000,True,False
C01477,6,cycle,100000004400305100→100000005052998100→100000008477350100→100000005910114100→100000008603629100→100000007639767100→100000004400305100,9500.00000000,445213.00000000,False,False
C01478,6,cycle,100000004400305100→100000005052998100→100000008477350100→100000008086440100→100000008603629100→100000007639767100→100000004400305100,9500.00000000,335255.00000000,False,False
C01479,6,cycle,100000004400305100→100000005910114100→100000005782781100→100000004847758100→100000008603629100→100000007639767100→100000004400305100,10000.00000000,238295.00000000,False,False
C01480,6,cycle,100000004400305100→100000005910114100→100000006866783100→100000004847758100→100000008603629100→100000007639767100→100000004400305100,10000.00000000,429377.00000000,True,False
C01481,6,cycle,100000004400305100→100000005910114100→100000006866783100→100000008304139100→100000008477350100→100000007639767100→100000004400305100,10000.00000000,444752.00000000,True,False
C01482,6,cycle,100000004400305100→100000005910114100→100000006866783100→100000008304139100→100000008603629100→100000007639767100→100000004400305100,10000.00000000,551169.00000000,True,False
C01483,6,cycle,100000004400305100→100000005910114100→100000006866783100→100000008443341100→100000008477350100→100000007639767100→100000004400305100,10000.00000000,402685.00000000,True,True
C01484,6,cycle,100000004400305100→100000005910114100→100000006866783100→100000008686313100→100000008477350100→100000007639767100→100000004400305100,10000.00000000,612166.00000000,True,False
C01485,6,cycle,100000004400305100→100000005910114100→100000006866783100→100000008686313100→100000008603629100→100000007639767100→100000004400305100,10000.00000000,649283.00000000,True,False
C01486,6,cycle,100000004400305100→100000005910114100→100000008603629100→100000008686313100→100000006866783100→100000007639767100→100000004400305100,10000.00000000,482603.00000000,True,False
C01487,6,cycle,100000004400305100→100000005910114100→100000008603629100→100000008686313100→100000008477350100→100000007639767100→100000004400305100,10000.00000000,453590.00000000,False,False
C01488,6,cycle,100000004400305100→100000007593823100→100000008346837100→100000005048668100→100000008603629100→100000007639767100→100000004400305100,5800.00000000,121022.00000000,False,False
C01489,6,cycle,100000004400305100→100000007593823100→100000008346837100→100000005910114100→100000006866783100→100000007639767100→100000004400305100,5800.00000000,382539.00000000,True,False
C01490,6,cycle,100000004400305100→100000007593823100→100000008346837100→100000005910114100→100000008603629100→100000007639767100→100000004400305100,5800.00000000,374155.00000000,False,False
C01491,6,cycle,100000004400305100→100000008304139100→100000005782781100→100000004847758100→100000008603629100→100000007639767100→100000004400305100,10000.00000000,183540.00000000,False,False
C01492,6,cycle,100000004400305100→100000008304139100→100000006866783100→100000004847758100→100000008603629100→100000007639767100→100000004400305100,10000.00000000,284598.00000000,True,False
C01493,6,cycle,100000004400305100→100000008304139100→100000006866783100→100000008443341100→100000008477350100→100000007639767100→100000004400305100,10000.00000000,257906.00000000,True,False
